method,seed,task_id,episode,step,subgoal_x,subgoal_y,is_direct_goal,planned_waypoints,lookahead_x,lookahead_y,dist_to_lookahead,attention_targets,attention_weights,stuck_count
1. Dijkstra + Enhanced Sequence Attention,2,2,0,52,9.11746597290039,17.132349014282227,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.11746597290039,17.132349014282227,3.0329967590803637,"[[9.11746597290039, 17.132349014282227], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,53,9.265748023986816,17.0046443939209,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.265748023986816,17.0046443939209,3.0168101318167406,"[[9.265748023986816, 17.0046443939209], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,54,9.387893676757812,16.89944839477539,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.387893676757812,16.89944839477539,2.967975434797886,"[[9.387893676757812, 16.89944839477539], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,55,9.470081329345703,16.82866668701172,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.470081329345703,16.82866668701172,2.867435430880892,"[[9.470081329345703, 16.82866668701172], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,56,9.490987777709961,16.81066131591797,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.490987777709961,16.81066131591797,2.6693252362902715,"[[9.490987777709961, 16.81066131591797], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,57,9.497506141662598,16.8050479888916,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.497506141662598,16.8050479888916,2.4514133120173636,"[[9.497506141662598, 16.8050479888916], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,58,9.669455528259277,16.656959533691406,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.669455528259277,16.656959533691406,2.4660765065930668,"[[9.669455528259277, 16.656959533691406], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,59,9.837772369384766,16.51200294494629,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",9.837772369384766,16.51200294494629,2.4605258778708246,"[[9.837772369384766, 16.51200294494629], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,60,10.0032958984375,16.35293960571289,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.0032958984375,16.35293960571289,2.48709596557781,"[[10.0032958984375, 16.35293960571289], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,61,10.109440803527832,16.17554473876953,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.109440803527832,16.17554473876953,2.5519520893431102,"[[10.109440803527832, 16.17554473876953], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,62,10.179425239562988,16.058584213256836,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.179425239562988,16.058584213256836,2.5637288810015293,"[[10.179425239562988, 16.058584213256836], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,63,10.237966537475586,15.960747718811035,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.237966537475586,15.960747718811035,2.552759736332861,"[[10.237966537475586, 15.960747718811035], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,64,10.298759460449219,15.859148025512695,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.298759460449219,15.859148025512695,2.5544074089508455,"[[10.298759460449219, 15.859148025512695], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,65,10.360703468322754,15.755624771118164,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.360703468322754,15.755624771118164,2.62384901348942,"[[10.360703468322754, 15.755624771118164], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,66,10.395604133605957,15.697297096252441,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.395604133605957,15.697297096252441,2.6988940726719863,"[[10.395604133605957, 15.697297096252441], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,67,10.380992889404297,15.72171688079834,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.380992889404297,15.72171688079834,2.685896634713733,"[[10.380992889404297, 15.72171688079834], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,68,10.374713897705078,15.732210159301758,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.374713897705078,15.732210159301758,2.690068729787823,"[[10.374713897705078, 15.732210159301758], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,69,10.365976333618164,15.74681282043457,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.365976333618164,15.74681282043457,2.6981572061781938,"[[10.365976333618164, 15.74681282043457], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,70,10.350401878356934,15.77284049987793,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.350401878356934,15.77284049987793,2.649776742910014,"[[10.350401878356934, 15.77284049987793], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,71,10.359024047851562,15.758431434631348,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.359024047851562,15.758431434631348,2.5295121498948068,"[[10.359024047851562, 15.758431434631348], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,72,10.431079864501953,15.638009071350098,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.431079864501953,15.638009071350098,2.500235172265378,"[[10.431079864501953, 15.638009071350098], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,73,10.519702911376953,15.489898681640625,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.519702911376953,15.489898681640625,2.5273493787023273,"[[10.519702911376953, 15.489898681640625], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,74,10.595781326293945,15.362752914428711,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.595781326293945,15.362752914428711,2.5567133625331486,"[[10.595781326293945, 15.362752914428711], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,75,10.661322593688965,15.253217697143555,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.661322593688965,15.253217697143555,2.6563936802838044,"[[10.661322593688965, 15.253217697143555], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,76,10.678494453430176,15.224518775939941,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.678494453430176,15.224518775939941,2.712804857002972,"[[10.678494453430176, 15.224518775939941], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,77,10.664361000061035,15.248140335083008,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.664361000061035,15.248140335083008,2.79574451849373,"[[10.664361000061035, 15.248140335083008], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,78,10.605001449584961,15.347343444824219,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.605001449584961,15.347343444824219,2.7602488529858613,"[[10.605001449584961, 15.347343444824219], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,79,10.559788703918457,15.422904968261719,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.559788703918457,15.422904968261719,2.7225776172114013,"[[10.559788703918457, 15.422904968261719], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,80,10.532855987548828,15.467917442321777,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.532855987548828,15.467917442321777,2.6084689458801167,"[[10.532855987548828, 15.467917442321777], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,81,10.57237720489502,15.401867866516113,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.57237720489502,15.401867866516113,2.589855261300998,"[[10.57237720489502, 15.401867866516113], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,82,10.627521514892578,15.309708595275879,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.627521514892578,15.309708595275879,2.5389659908125464,"[[10.627521514892578, 15.309708595275879], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
1. Dijkstra + Enhanced Sequence Attention,2,2,0,83,10.703371047973633,15.182945251464844,False,"[[-0.4514828026294708, 19.21661949157715], [4.947724342346191, 19.369455337524414], [7.520900726318359, 18.50735092163086], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [11.802083969116211, 7.732969284057617], [13.691020965576172, 4.871317386627197], [15.889971733093262, 2.4018731117248535], [18.67002296447754, 0.43724140524864197], [20.25309181213379, -0.07782898843288422]]",10.703371047973633,15.182945251464844,2.5497498578926563,"[[10.703371047973633, 15.182945251464844], [9.982914924621582, 16.387001037597656], [11.573738098144531, 13.728350639343262], [12.760863304138184, 10.844947814941406], [20.25309181213379, -0.07782898843288422]]","[0.38128068322068076, 0.2555800851289867, 0.17132045442945498, 0.11483953489999889, 0.07697924232087867]",0.0
